일자|시간|구분,연월일,시간,구분,year,month,day,weekday,기온,기압,습도
2019-02-24 05 G,2019-02-24,05,5,2019,2,24,6,-2.71205240408394,1009.9541184941045,82.38666666666667
2019-02-24 06 G,2019-02-24,06,5,2019,2,24,6,-3.0686124654138065,1010.5673441569011,82.72
2019-02-24 07 G,2019-02-24,07,5,2019,2,24,6,-3.235168030994629,1010.4876696777343,82.72333333333333
2019-02-24 08 G,2019-02-24,08,5,2019,2,24,6,-3.295011187055897,1010.8033211263022,83.96333333333332
2019-02-24 09 G,2019-02-24,09,5,2019,2,24,6,-2.603633544014324,1010.1479545445967,75.57000000000001
2019-02-24 10 G,2019-02-24,10,5,2019,2,24,6,-0.8137159610910912,1014.3878594797307,56.623333333333335
2019-02-24 11 G,2019-02-24,11,5,2019,2,24,6,0.8540171873933394,1015.0633441840278,33.20666666666667
2019-02-24 12 G,2019-02-24,12,5,2019,2,24,6,1.9744105039396433,1002.7913220214845,84.53666666666668
2019-02-24 13 G,2019-02-24,13,5,2019,2,24,6,2.4386685452971477,1017.0183211110433,31.866666666666664
2019-02-24 14 G,2019-02-24,14,5,2019,2,24,6,2.9074943400099573,1015.5669954427084,28.833333333333332
2019-02-24 15 G,2019-02-24,15,5,2019,2,24,6,3.092215987755456,1012.9630118815103,24.21666666666667
2019-02-24 16 G,2019-02-24,16,5,2019,2,24,6,2.905712217161154,1018.0496537272135,24.603333333333335
2019-02-24 17 G,2019-02-24,17,5,2019,2,24,6,2.531251083162985,1013.7133008986252,26.11
2019-02-24 18 G,2019-02-24,18,5,2019,2,24,6,1.4710805459596912,1002.8928717965791,73.83666666666666
2019-02-24 19 G,2019-02-24,19,5,2019,2,24,6,0.5632292431628808,1009.6406799388445,59.51
2019-02-24 20 G,2019-02-24,20,5,2019,2,24,6,0.23592320974039716,1010.8224814339584,58.74333333333334
2019-02-24 21 G,2019-02-24,21,5,2019,2,24,6,-0.3994517899717976,1011.5001175769768,72.17333333333333
2019-02-24 22 G,2019-02-24,22,5,2019,2,24,6,-0.9263906536627635,1018.8035365564742,41.82
2019-02-24 23 G,2019-02-24,23,5,2019,2,24,6,-1.1320256302258775,1017.7953685825086,41.56666666666666
2019-02-24 24 G,2019-02-24,24,5,2019,2,24,6,-1.638939827216051,1008.4228291073517,81.68333333333334
2019-02-25 01 G,2019-02-25,01,5,2019,2,25,0,-2.386201771252606,1012.7047022959887,83.03666666666668
2019-02-25 02 G,2019-02-25,02,5,2019,2,25,0,-2.7088600456760603,1010.6216965028161,66.19666666666667
2019-02-25 03 G,2019-02-25,03,5,2019,2,25,0,-2.993445240534058,1011.1143255615234,65.64999999999999
2019-02-25 04 G,2019-02-25,04,5,2019,2,25,0,-3.33282690490172,1008.6913208007812,65.77999999999999
2019-02-25 05 G,2019-02-25,05,5,2019,2,25,0,-3.4858894511420897,1007.7469864908853,62.99
2019-02-25 06 G,2019-02-25,06,5,2019,2,25,0,-3.529978770509745,1011.5969952392579,57.73333333333333
2019-02-25 07 G,2019-02-25,07,5,2019,2,25,0,-3.7927321355932073,1013.5452170138889,42.85
2019-02-25 08 G,2019-02-25,08,5,2019,2,25,0,-3.9549067962145608,1007.6163567097982,70.19333333333333
2019-02-25 09 G,2019-02-25,09,5,2019,2,25,0,-3.280316752165868,1006.7975512613845,35.903333333333336
2019-02-25 10 G,2019-02-25,10,5,2019,2,25,0,-1.4567862018610234,1018.2952429536341,44.306666666666665
2019-02-25 11 G,2019-02-25,11,5,2019,2,25,0,0.03193563924833242,1015.7346516927083,31.279999999999998
2019-02-25 12 G,2019-02-25,12,5,2019,2,25,0,1.2375653509556075,1010.2556616210937,50.53333333333334
2019-02-25 13 G,2019-02-25,13,5,2019,2,25,0,2.1721742300667635,1009.0239853922527,50.376666666666665
2019-02-25 14 G,2019-02-25,14,5,2019,2,25,0,2.6876543899343415,1016.6859963481347,28.75666666666667
2019-02-25 15 G,2019-02-25,15,5,2019,2,25,0,2.7282743078981864,1014.5783550517599,40.00666666666667
2019-02-25 16 G,2019-02-25,16,5,2019,2,25,0,2.893698729479604,1014.476347249349,39.88666666666667
2019-02-25 17 G,2019-02-25,17,5,2019,2,25,0,2.3038275182958343,1010.3293782207651,39.41
2019-02-25 18 G,2019-02-25,18,5,2019,2,25,0,1.3404423280772964,1014.5064687710387,41.083333333333336
2019-02-25 19 G,2019-02-25,19,5,2019,2,25,0,0.32166513444280415,1016.9617312877191,43.93333333333334
2019-02-25 20 G,2019-02-25,20,5,2019,2,25,0,-0.08838937480659069,1011.0300558694881,48.70333333333334
2019-02-25 21 G,2019-02-25,21,5,2019,2,25,0,-0.7120347554481397,1013.5443275960288,53.39333333333334
2019-02-25 22 G,2019-02-25,22,5,2019,2,25,0,-1.0896528480528802,1012.620980834961,66.59333333333332
2019-02-25 23 G,2019-02-25,23,5,2019,2,25,0,-1.729848492169994,1016.6436708034939,54.379999999999995
2019-02-25 24 G,2019-02-25,24,5,2019,2,25,0,-1.894314739371015,1012.0713399251302,66.64999999999999
2019-02-26 01 G,2019-02-26,01,5,2019,2,26,1,-2.1391689393112348,1013.4855929565429,66.75666666666666
2019-02-26 02 G,2019-02-26,02,5,2019,2,26,1,-2.4222021491810493,1017.5320009358725,56.85999999999999
2019-02-26 03 G,2019-02-26,03,5,2019,2,26,1,-2.574335809348526,1015.7629868570963,58.74333333333333
2019-02-26 04 G,2019-02-26,04,5,2019,2,26,1,-3.0164320568383443,1019.8410024007162,57.919999999999995
2019-02-26 05 G,2019-02-26,05,5,2019,2,26,1,-3.1903620638152472,1016.3796549479166,58.09
2019-02-26 06 G,2019-02-26,06,5,2019,2,26,1,-3.344898120937888,1019.2111334316722,61.04
2019-02-26 07 G,2019-02-26,07,5,2019,2,26,1,-3.4885310840925072,1015.8368927087043,56.14666666666667
2019-02-26 08 G,2019-02-26,08,5,2019,2,26,1,-3.4457444183434305,1019.6477573895694,63.71444444444444
2019-02-26 09 G,2019-02-26,09,5,2019,2,26,1,-2.5380626303021265,1016.4780210367838,53.38666666666666
2019-02-26 10 G,2019-02-26,10,5,2019,2,26,1,-0.6681840234443767,1021.0296541341146,33.64666666666667
2019-02-26 11 G,2019-02-26,11,5,2019,2,26,1,0.7099173134884099,1017.5240189615885,42.73666666666667
2019-02-26 12 G,2019-02-26,12,5,2019,2,26,1,1.9504633791180506,1015.4141310980255,26.22
2019-02-26 13 G,2019-02-26,13,5,2019,2,26,1,2.9449927458066867,1012.4743540682294,30.26666666666667
2019-02-26 14 G,2019-02-26,14,5,2019,2,26,1,3.4783837416646173,1013.8506163499866,29.676666666666666
2019-02-26 15 G,2019-02-26,15,5,2019,2,26,1,3.8343723634444964,1012.9191725667318,32.29333333333334
2019-02-26 16 G,2019-02-26,16,5,2019,2,26,1,3.6877596531881065,1015.3414178161621,28.736666666666668
2019-02-26 17 G,2019-02-26,17,5,2019,2,26,1,3.0895491187943143,1006.4120239257812,63.31333333333333
2019-02-26 18 G,2019-02-26,18,5,2019,2,26,1,2.0474871883830574,1008.8583455403646,59.75666666666666
2019-02-26 19 G,2019-02-26,19,5,2019,2,26,1,0.9865268677482218,1013.362837524414,47.35333333333333
2019-02-26 20 G,2019-02-26,20,5,2019,2,26,1,0.5773575313535031,1017.4799977620441,47.29333333333333
2019-02-26 21 G,2019-02-26,21,5,2019,2,26,1,0.06472494840843042,1013.1097995136356,51.11333333333334
2019-02-26 22 G,2019-02-26,22,5,2019,2,26,1,-0.4351541282225426,1016.1999896240235,63.550000000000004
2019-02-26 23 G,2019-02-26,23,5,2019,2,26,1,-0.7842551774280843,1015.6137105091235,67.96333333333332
2019-02-26 24 G,2019-02-26,24,5,2019,2,26,1,-1.248821648770636,1016.3828165454362,55.79999999999999
2019-02-27 01 G,2019-02-27,01,5,2019,2,27,2,-1.5448363843347719,1016.0704571454952,62.18
2019-02-27 02 G,2019-02-27,02,5,2019,2,27,2,-2.0265178375761534,1018.3919970703124,56.24333333333333
2019-02-27 03 G,2019-02-27,03,5,2019,2,27,2,-2.2638772936030493,1016.7783239746094,57.576666666666675
2019-02-27 04 G,2019-02-27,04,5,2019,2,27,2,-2.5940210800058345,1015.1989975992838,64.83666666666666
2019-02-27 05 G,2019-02-27,05,5,2019,2,27,2,-2.8954210828852402,1018.170332438151,65.93333333333332
2019-02-27 06 G,2019-02-27,06,5,2019,2,27,2,-2.985439025400306,1015.8640114339192,69.52
2019-02-27 07 G,2019-02-27,07,5,2019,2,27,2,-3.0611566485377355,1013.9316790771485,82.85333333333334
2019-02-27 08 G,2019-02-27,08,5,2019,2,27,2,-2.9879563643830633,1015.3640201822917,73.64333333333333
2019-02-27 09 G,2019-02-27,09,5,2019,2,27,2,-2.0238808004776523,1017.2715360181661,54.63666666666666
2019-02-27 10 G,2019-02-27,10,5,2019,2,27,2,-0.23168714105651445,1015.0796555582683,45.52666666666667
2019-02-27 11 G,2019-02-27,11,5,2019,2,27,2,1.3207696659494716,1011.8286175210357,53.32333333333333
2019-02-27 12 G,2019-02-27,12,5,2019,2,27,2,2.5728772004955904,1015.9206496141196,39.71333333333333
2019-02-27 13 G,2019-02-27,13,5,2019,2,27,2,3.6512001980403137,1011.7428062115292,20.343333333333334
2019-02-27 14 G,2019-02-27,14,5,2019,2,27,2,4.035014106324581,1012.533491079701,26.930000000000003
2019-02-27 15 G,2019-02-27,15,5,2019,2,27,2,4.343342899599379,1011.8399475199382,19.45
2019-02-27 16 G,2019-02-27,16,5,2019,2,27,2,4.240304456847367,1002.0081022284409,53.89666666666667
2019-02-27 17 G,2019-02-27,17,5,2019,2,27,2,3.4662859168183022,1012.4018661986388,22.99
2019-02-27 18 G,2019-02-27,18,5,2019,2,27,2,2.5735237825586874,1009.3309765624999,62.32
2019-02-27 19 G,2019-02-27,19,5,2019,2,27,2,1.4339893564579738,1012.5128546847467,48.23
2019-02-27 20 G,2019-02-27,20,5,2019,2,27,2,1.0078810995288465,1011.1959075226081,71.64
2019-02-27 21 G,2019-02-27,21,5,2019,2,27,2,0.3857122634134793,1010.7920785950296,76.67
2019-02-27 22 G,2019-02-27,22,5,2019,2,27,2,-0.08053561917844511,1007.9243282063802,46.78
2019-02-27 23 G,2019-02-27,23,5,2019,2,27,2,-0.4994333176747134,1012.2546634928385,68.15666666666667
2019-02-27 24 G,2019-02-27,24,5,2019,2,27,2,-0.864291095983341,1002.6201659138997,50.70666666666667
2019-02-28 01 G,2019-02-28,01,5,2019,2,28,3,-1.5010469860326674,1009.8450507750171,70.71666666666665
2019-02-28 02 G,2019-02-28,02,5,2019,2,28,3,-1.81766784999415,1009.463275350216,80.58333333333333
2019-02-28 03 G,2019-02-28,03,5,2019,2,28,3,-2.1847958718474203,1003.958690999349,79.99
2019-02-28 04 G,2019-02-28,04,5,2019,2,28,3,-2.803499580585617,1011.3756561279297,52.346666666666664
2019-02-28 05 G,2019-02-28,05,5,2019,2,28,3,-2.901836757954077,1004.5446667480469,78.85666666666667
2019-02-28 06 G,2019-02-28,06,5,2019,2,28,3,-3.0616559106236623,1011.5200144449869,66.35666666666667
2019-02-28 07 G,2019-02-28,07,5,2019,2,28,3,-3.187227632524223,1011.9146750895183,61.11333333333334
2019-02-28 08 G,2019-02-28,08,5,2019,2,28,3,-3.228497632003384,1011.8760144042968,60.01333333333334
2019-02-28 09 G,2019-02-28,09,5,2019,2,28,3,-2.270288387213142,1012.5645948241531,53.576666666666675
2019-02-28 10 G,2019-02-28,10,5,2019,2,28,3,-0.32266840412371584,1021.4100154622396,50.29
2019-02-28 11 G,2019-02-28,11,5,2019,2,28,3,1.2114624879822649,1017.4708394761061,51.66
2019-02-28 12 G,2019-02-28,12,5,2019,2,28,3,2.44314384000574,1015.158488835286,42.52
2019-02-28 13 G,2019-02-28,13,5,2019,2,28,3,3.543842533051945,1020.6989878336589,42.79666666666666
2019-02-28 14 G,2019-02-28,14,5,2019,2,28,3,4.061122080058805,1016.181352693629,42.57333333333333
2019-02-28 15 G,2019-02-28,15,5,2019,2,28,3,4.293503005556221,1016.7508044142951,43.376666666666665
2019-02-28 16 G,2019-02-28,16,5,2019,2,28,3,4.322696320899117,1016.5054296843851,42.69
2019-02-28 17 G,2019-02-28,17,5,2019,2,28,3,3.701910302050828,1011.9083573404947,49.85333333333333
2019-02-28 18 G,2019-02-28,18,5,2019,2,28,3,2.7303707962832218,1012.3400207519531,55.98333333333334
2019-02-28 19 G,2019-02-28,19,5,2019,2,28,3,1.5773378821422857,1017.9136261541194,55.086666666666666
2019-02-28 20 G,2019-02-28,20,5,2019,2,28,3,1.14709927758235,1017.2850113932292,60.56333333333333
2019-02-28 21 G,2019-02-28,21,5,2019,2,28,3,0.6335538942738355,1017.0300160188593,61.82333333333333
2019-02-28 22 G,2019-02-28,22,5,2019,2,28,3,-0.011178977924673192,1015.0176497395832,55.303333333333335
2019-02-28 23 G,2019-02-28,23,5,2019,2,28,3,0.05429114164483458,1013.9793261718751,58.583333333333336
2019-02-28 24 G,2019-02-28,24,5,2019,2,28,3,-0.4496518647700139,1017.6389975992838,64.74666666666666
2019-03-01 01 G,2019-03-01,01,5,2019,3,1,4,3.8611571753756437,1008.5893332926433,53.10666666666666
2019-03-01 02 G,2019-03-01,02,5,2019,3,1,4,3.5683607937832966,1011.57100830665,57.69
2019-03-01 03 G,2019-03-01,03,5,2019,3,1,4,3.251705410746839,1012.4036606852214,62.946666666666665
2019-03-01 04 G,2019-03-01,04,5,2019,3,1,4,2.9953977725359837,1009.6733321126302,68.25666666666666
2019-03-01 05 G,2019-03-01,05,5,2019,3,1,4,2.7330068491953177,1011.3876455123336,67.74333333333334
2019-03-01 06 G,2019-03-01,06,5,2019,3,1,4,2.665712638885291,1011.9946867088034,65.08666666666666
2019-03-01 07 G,2019-03-01,07,5,2019,3,1,4,2.399809583835711,1007.9768118093251,81.16333333333334
2019-03-01 08 G,2019-03-01,08,5,2019,3,1,4,2.933565505913323,1005.2987973231562,69.69666666666667
2019-03-01 09 G,2019-03-01,09,5,2019,3,1,4,4.88427698539473,1011.7466819069601,52.326666666666675
2019-03-01 10 G,2019-03-01,10,5,2019,3,1,4,6.632635372494131,1015.5149863688151,45.35666666666666
2019-03-01 11 G,2019-03-01,11,5,2019,3,1,4,8.400075323806606,1012.8828422407672,49.173333333333325
2019-03-01 12 G,2019-03-01,12,5,2019,3,1,4,9.805293509289287,1003.5226521809897,42.32333333333334
2019-03-01 13 G,2019-03-01,13,5,2019,3,1,4,10.70937490055936,1009.3227961036641,35.99666666666666
2019-03-01 14 G,2019-03-01,14,5,2019,3,1,4,11.564906463491361,1010.3232191721598,20.183333333333334
2019-03-01 15 G,2019-03-01,15,5,2019,3,1,4,11.781795522208085,1007.6963100179037,21.766666666666666
2019-03-01 16 G,2019-03-01,16,5,2019,3,1,4,11.731352057307825,1008.3970225016277,24.05
2019-03-01 17 G,2019-03-01,17,5,2019,3,1,4,10.966242329013047,1009.7028493404487,25.766666666666666
2019-03-01 18 G,2019-03-01,18,5,2019,3,1,4,9.69661289506474,1008.5999755859375,36.0
2019-03-01 19 G,2019-03-01,19,5,2019,3,1,4,7.984416340727516,1012.1846854654947,42.07666666666666
2019-03-01 20 G,2019-03-01,20,5,2019,3,1,4,7.228867484180228,1010.29105288275,47.48333333333333
2019-03-01 21 G,2019-03-01,21,5,2019,3,1,4,6.5276449319879575,1012.5486872273235,31.05
2019-03-01 22 G,2019-03-01,22,5,2019,3,1,4,5.664170487301676,1011.1659066500314,42.52333333333333
2019-03-01 23 G,2019-03-01,23,5,2019,3,1,4,5.292007972428799,1008.0793332926432,78.18333333333332
2019-03-01 24 G,2019-03-01,24,5,2019,3,1,4,4.737229964137317,1011.3546883138021,46.57333333333333
2019-03-02 01 G,2019-03-02,01,5,2019,3,2,5,4.520996495810935,1011.3286844889323,54.129999999999995
2019-03-02 02 G,2019-03-02,02,5,2019,3,2,5,4.093737003745997,1012.5968805202909,52.56
2019-03-02 03 G,2019-03-02,03,5,2019,3,2,5,3.8258051729256426,1011.403666788737,71.44666666666667
2019-03-02 04 G,2019-03-02,04,5,2019,3,2,5,3.5681607988375936,1010.8139902750651,68.98333333333333
2019-03-02 05 G,2019-03-02,05,5,2019,3,2,5,3.333611033796263,1011.0342682478163,70.60000000000001
2019-03-02 06 G,2019-03-02,06,5,2019,3,2,5,3.011109279689896,1013.1196567789715,63.416666666666664
2019-03-02 07 G,2019-03-02,07,5,2019,3,2,5,2.928011195864355,1012.5533390299479,47.19
2019-03-02 08 G,2019-03-02,08,5,2019,3,2,5,3.518168155983377,1010.0616880289713,68.74
2019-03-02 09 G,2019-03-02,09,5,2019,3,2,5,5.4378701732463135,1013.5353324381509,68.56666666666668
2019-03-02 10 G,2019-03-02,10,5,2019,3,2,5,7.383396984785897,1012.130644124349,23.89
2019-03-02 11 G,2019-03-02,11,5,2019,3,2,5,9.071785303742857,1012.3179280260789,42.846666666666664
2019-03-02 12 G,2019-03-02,12,5,2019,3,2,5,10.5805796823619,1011.9736665852864,51.52333333333333
2019-03-02 13 G,2019-03-02,13,5,2019,3,2,5,11.94954241322023,1009.6659818522136,32.233333333333334
2019-03-02 14 G,2019-03-02,14,5,2019,3,2,5,12.634468537615765,1007.5290675183991,23.200000000000003
2019-03-02 15 G,2019-03-02,15,5,2019,3,2,5,12.810449072423895,1007.7162903174479,35.73666666666667
2019-03-02 16 G,2019-03-02,16,5,2019,3,2,5,12.717591190623034,1009.8122488909963,40.336666666666666
2019-03-02 17 G,2019-03-02,17,5,2019,3,2,5,11.746114883639274,1006.194973659803,47.78
2019-03-02 18 G,2019-03-02,18,5,2019,3,2,5,10.392308553241167,1012.014755224477,45.44333333333333
2019-03-02 19 G,2019-03-02,19,5,2019,3,2,5,8.859646274543223,1014.2220042157718,46.55666666666667
2019-03-02 20 G,2019-03-02,20,5,2019,3,2,5,8.096374724667129,1010.4836539713542,65.87
2019-03-02 21 G,2019-03-02,21,5,2019,3,2,5,7.429621813531465,1015.1450118001302,53.553333333333335
2019-03-02 22 G,2019-03-02,22,5,2019,3,2,5,6.919920896438373,1014.0066672770182,46.96333333333333
2019-03-02 23 G,2019-03-02,23,5,2019,3,2,5,6.415502061619745,1014.0123698313064,74.89999999999999
2019-03-02 24 G,2019-03-02,24,5,2019,3,2,5,5.739782360642846,1010.7301438521322,48.89666666666667
2019-03-03 01 G,2019-03-03,01,5,2019,3,3,6,5.175162584084046,1009.1686431884765,57.44
2019-03-03 02 G,2019-03-03,02,5,2019,3,3,6,4.678020589317025,1013.6160115559896,77.59333333333333
2019-03-03 03 G,2019-03-03,03,5,2019,3,3,6,4.424776780467429,1013.8570233154296,79.77
2019-03-03 04 G,2019-03-03,04,5,2019,3,3,6,4.025759758268681,1012.4086800130209,67.37666666666667
2019-03-03 05 G,2019-03-03,05,5,2019,3,3,6,3.753732777826846,1010.1623380533855,79.19999999999999
2019-03-03 06 G,2019-03-03,06,5,2019,3,3,6,3.535571287745155,1015.0543245442708,73.17999999999999
2019-03-03 07 G,2019-03-03,07,5,2019,3,3,6,3.3401865515587397,1016.0756555175781,60.1
2019-03-03 08 G,2019-03-03,08,5,2019,3,3,6,3.7923376752726994,1010.1644284202939,77.84333333333333
2019-03-03 09 G,2019-03-03,09,5,2019,3,3,6,5.222447342449132,1008.7318068142773,67.24
2019-03-03 10 G,2019-03-03,10,5,2019,3,3,6,7.144534502090585,1009.8361489997927,61.806666666666665
2019-03-03 11 G,2019-03-03,11,5,2019,3,3,6,8.61274216493914,1009.7940202254235,49.12
2019-03-03 12 G,2019-03-03,12,5,2019,3,3,6,9.858420226886063,1011.3568241882325,30.396666666666665
2019-03-03 13 G,2019-03-03,13,5,2019,3,3,6,10.901459503417412,1010.3321633170457,24.833333333333332
2019-03-03 14 G,2019-03-03,14,5,2019,3,3,6,11.773807324213353,1008.8193227713449,27.626666666666665
2019-03-03 15 G,2019-03-03,15,5,2019,3,3,6,12.046250830276193,1009.7363448079427,36.11666666666667
2019-03-03 16 G,2019-03-03,16,5,2019,3,3,6,11.84216478234009,1007.3862121242946,42.69333333333333
2019-03-03 17 G,2019-03-03,17,5,2019,3,3,6,11.073528739283532,1011.7473173206978,40.74
2019-03-03 18 G,2019-03-03,18,5,2019,3,3,6,9.887458591461668,1007.1999630398221,48.31
2019-03-03 19 G,2019-03-03,19,5,2019,3,3,6,8.150843509352645,1010.8822557321856,30.169999999999998
2019-03-03 20 G,2019-03-03,20,5,2019,3,3,6,7.502364392378451,1010.7497687289246,44.22
2019-03-03 21 G,2019-03-03,21,5,2019,3,3,6,6.818160435575656,1003.6784124634165,74.63666666666667
2019-03-03 22 G,2019-03-03,22,5,2019,3,3,6,6.221505945867977,1008.006660970052,75.22000000000001
2019-03-03 23 G,2019-03-03,23,5,2019,3,3,6,5.6935103604316195,1009.9059119508271,40.9
2019-03-03 24 G,2019-03-03,24,5,2019,3,3,6,5.405366717336643,1007.5391977629237,77.84333333333332
2019-03-04 01 G,2019-03-04,01,5,2019,3,4,0,4.538019733754877,1011.240562589781,75.51041666666667
2019-03-04 02 G,2019-03-04,02,5,2019,3,4,0,4.1361185258920115,1011.5547749766415,78.95333333333333
2019-03-04 03 G,2019-03-04,03,5,2019,3,4,0,3.808316024318797,1009.919340616862,78.73
2019-03-04 04 G,2019-03-04,04,5,2019,3,4,0,3.6043022800286,1009.8366546630859,78.84
2019-03-04 05 G,2019-03-04,05,5,2019,3,4,0,3.3266711615293585,1013.1533217366537,55.419999999999995
2019-03-04 06 G,2019-03-04,06,5,2019,3,4,0,3.1166868046775082,1013.581323038737,54.31666666666666
2019-03-04 07 G,2019-03-04,07,5,2019,3,4,0,2.986565811712571,1013.5340000406901,53.13666666666666
2019-03-04 08 G,2019-03-04,08,5,2019,3,4,0,3.6017672644261896,1003.4236431884766,78.04666666666667
2019-03-04 09 G,2019-03-04,09,5,2019,3,4,0,5.1280193321357395,1011.345484106551,53.26
2019-03-04 10 G,2019-03-04,10,5,2019,3,4,0,7.044777083321274,1012.7299078636617,46.69333333333333
2019-03-04 11 G,2019-03-04,11,5,2019,3,4,0,8.610615275102067,1009.693012084961,55.93666666666667
2019-03-04 12 G,2019-03-04,12,5,2019,3,4,0,9.910000256985546,1009.2763311767579,41.160000000000004
2019-03-04 13 G,2019-03-04,13,5,2019,3,4,0,10.888477927050877,1010.9744453538528,22.590000000000003
2019-03-04 14 G,2019-03-04,14,5,2019,3,4,0,11.718677588513964,1014.3055972937382,26.8
2019-03-04 15 G,2019-03-04,15,5,2019,3,4,0,11.90812038154469,999.8318236852575,42.81333333333333
2019-03-04 16 G,2019-03-04,16,5,2019,3,4,0,11.726407451491625,1005.7057502673921,31.72
2019-03-04 17 G,2019-03-04,17,5,2019,3,4,0,11.396871904275736,992.0999755859375,58.0
2019-03-04 18 G,2019-03-04,18,5,2019,3,4,0,10.178053051959191,1005.8072536892361,36.27
2019-03-04 19 G,2019-03-04,19,5,2019,3,4,0,8.281898621493399,1007.3554617720956,45.413333333333334
2019-03-04 20 G,2019-03-04,20,5,2019,3,4,0,7.429157449482695,1011.9197257412998,52.84
2019-03-04 21 G,2019-03-04,21,5,2019,3,4,0,6.742495336600847,1009.0860025967685,47.56
2019-03-04 22 G,2019-03-04,22,5,2019,3,4,0,6.212822152998037,1007.4513482666016,40.18666666666667
2019-03-04 23 G,2019-03-04,23,5,2019,3,4,0,5.668203990447552,1010.9509695200016,69.28333333333332
2019-03-04 24 G,2019-03-04,24,5,2019,3,4,0,5.395050975480849,1007.279018351237,51.68333333333334
2019-03-05 01 G,2019-03-05,01,5,2019,3,5,1,4.49512678776065,1007.3186816406251,52.74666666666667
2019-03-05 02 G,2019-03-05,02,5,2019,3,5,1,3.970686112856631,1011.2705684430671,70.08666666666667
2019-03-05 03 G,2019-03-05,03,5,2019,3,5,1,3.5368215906541365,1009.1496447753907,62.833333333333336
2019-03-05 04 G,2019-03-05,04,5,2019,3,5,1,3.2957954546965396,1011.4979921468099,57.63666666666668
2019-03-05 05 G,2019-03-05,05,5,2019,3,5,1,3.1891299996017035,1010.7066760253907,51.26
2019-03-05 06 G,2019-03-05,06,5,2019,3,5,1,2.845373375395629,1012.6336720784506,65.53666666666668
2019-03-05 07 G,2019-03-05,07,5,2019,3,5,1,2.9301758122251016,1013.0970126091764,81.78333333333335
2019-03-05 08 G,2019-03-05,08,5,2019,3,5,1,3.43743534598168,1011.0430635291223,54.15333333333333
2019-03-05 09 G,2019-03-05,09,5,2019,3,5,1,4.674087601010239,1013.4449877929687,44.62
2019-03-05 10 G,2019-03-05,10,5,2019,3,5,1,6.426660474171274,1013.5873604838054,34.669999999999995
2019-03-05 11 G,2019-03-05,11,5,2019,3,5,1,7.922133717930514,1011.3162521612661,26.413333333333338
2019-03-05 12 G,2019-03-05,12,5,2019,3,5,1,9.303087946248207,1017.6249459666473,37.50333333333333
2019-03-05 13 G,2019-03-05,13,5,2019,3,5,1,10.064162606438982,1003.4716182269473,53.083333333333336
2019-03-05 14 G,2019-03-05,14,5,2019,3,5,1,10.699306700343598,1004.8193966848585,34.28
2019-03-05 15 G,2019-03-05,15,5,2019,3,5,1,10.7564414426922,1004.7998704181215,40.93666666666667
2019-03-05 16 G,2019-03-05,16,5,2019,3,5,1,10.399329209671311,1002.6093090820312,64.99
2019-03-05 17 G,2019-03-05,17,5,2019,3,5,1,10.090719092202233,1011.5597967452965,36.76
2019-03-05 18 G,2019-03-05,18,5,2019,3,5,1,8.971608642543218,1008.4667466355971,29.323333333333334
2019-03-05 19 G,2019-03-05,19,5,2019,3,5,1,7.349162052541552,1009.380654296875,42.91
2019-03-05 20 G,2019-03-05,20,5,2019,3,5,1,6.704713854993693,1010.0400923808203,39.39666666666667
2019-03-05 21 G,2019-03-05,21,5,2019,3,5,1,6.4038910844057,1009.7751530997024,42.166666666666664
2019-03-05 22 G,2019-03-05,22,5,2019,3,5,1,5.959525802129799,1013.0959875823145,63.88666666666668
2019-03-05 23 G,2019-03-05,23,5,2019,3,5,1,5.6659785907248335,1009.5229699343727,43.56333333333333
2019-03-05 24 G,2019-03-05,24,5,2019,3,5,1,4.864883134373377,1010.2933445231121,41.373333333333335
2019-03-06 01 G,2019-03-06,01,5,2019,3,6,2,4.6316992427485495,1011.33798828125,56.943333333333335
2019-03-06 02 G,2019-03-06,02,5,2019,3,6,2,4.09312418843377,1012.6953287150067,78.52333333333333
2019-03-06 03 G,2019-03-06,03,5,2019,3,6,2,4.067296347483269,1012.0626818847655,78.16333333333334
2019-03-06 04 G,2019-03-06,04,5,2019,3,6,2,3.7621668248362394,1009.9994885148217,62.79666666666666
2019-03-06 05 G,2019-03-06,05,5,2019,3,6,2,3.569692656659289,1011.1863759543679,77.73666666666666
2019-03-06 06 G,2019-03-06,06,5,2019,3,6,2,3.170353821787559,1009.1149784342448,62.21666666666667
2019-03-06 07 G,2019-03-06,07,5,2019,3,6,2,3.1022208854871587,1008.6833455403645,65.10333333333334
2019-03-06 08 G,2019-03-06,08,5,2019,3,6,2,3.612021748848003,1009.1387183062178,65.21333333333332
2019-03-06 09 G,2019-03-06,09,5,2019,3,6,2,4.786332034994813,1014.1610119628907,31.316666666666666
2019-03-06 10 G,2019-03-06,10,5,2019,3,6,2,6.659976203041545,1021.6423315429688,42.66
2019-03-06 11 G,2019-03-06,11,5,2019,3,6,2,8.231713535475762,1011.1298753075852,35.586666666666666
2019-03-06 12 G,2019-03-06,12,5,2019,3,6,2,9.531535055499075,1011.4162790615193,26.19666666666667
2019-03-06 13 G,2019-03-06,13,5,2019,3,6,2,10.317786976099821,1015.1436659749348,35.77333333333333
2019-03-06 14 G,2019-03-06,14,5,2019,3,6,2,10.913796662024891,1009.6224571551699,26.933333333333334
2019-03-06 15 G,2019-03-06,15,5,2019,3,6,2,11.200513712555761,1006.90769278469,38.830000000000005
